Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/17  04:00:00,59003701.86634852,59003701.86634847,950705.6358670667 
 01/17  05:00:00,62384593.04389526,62384593.04389519,1008157.6769943894 
 01/17  06:00:00,99079786.31896666,99079786.3189669,916660.2973449264 
 01/17  07:00:00,170108320.50176595,170108320.50176639,1457039.0153499249 
 01/17  08:00:00,175456966.33208738,175456966.33208777,2040410.5387326505 
 01/17  09:00:00,165622372.71788068,165622372.71788106,1677470.7542597426 
 01/17  10:00:00,157310877.4875609,157310877.48756138,141039.6519085709 
 01/17  11:00:00,141246183.08920477,141246183.08920527,0.0 
 01/17  12:00:00,135983536.90179283,135983536.90179319,0.0 
 01/17  13:00:00,131986563.8563852,131986563.8563856,0.0 
 01/17  14:00:00,124853680.98047477,124853680.98047519,0.0 
 01/17  15:00:00,100199486.75728995,100199486.75729019,0.0 
 01/17  16:00:00,123968589.14521538,123968589.14521578,0.0 
 01/17  17:00:00,140582787.7592191,140582787.75921963,0.0 
 01/17  18:00:00,198614199.52289874,198614199.52289916,0.0 
 01/17  19:00:00,220818976.68934388,220818976.68934367,0.0 
