Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/20  06:00:00,1610360.81,104296782.9,458309833.2
 01/20  07:00:00,1611784.934,122994709.5,499127917.6
 01/20  08:00:00,1607951.021,118208425.4,508158327.8
 01/20  09:00:00,1582664.702,111380444.6,513487148.4
 01/20  10:00:00,1364094.812,100788363,494749703.9
 01/20  11:00:00,1010722.161,89402588.13,471699805.1
 01/20  12:00:00,790485.6355,89415132.77,450600979.2
 01/20  13:00:00,456431.423,87075040.41,429009644.5
 01/20  14:00:00,14034.71004,84550238.25,384655355.2
 01/20  15:00:00,0,82802382.08,346419474.3
 01/20  16:00:00,0,86937518.27,329446972.7
 01/20  17:00:00,0,122162851.4,355549721.6
 01/20  18:00:00,0,155792383.9,396743046.4
 01/20  19:00:00,0,163410173.8,412714739.4
 01/20  20:00:00,0,160158599.2,416109023.7
 01/20  21:00:00,0,158397356.1,404807207.5
 01/20  22:00:00,0,138725172.2,392906466.1
 01/20  23:00:00,0,114331520.9,402077874.5
 01/20  24:00:00,31968.01763,93770681.27,399128178.8
 01/21  01:00:00,225359.5781,81144402.24,395751439
 01/21  02:00:00,372503.4303,79387874.58,398334449.5
 01/21  03:00:00,331221.4871,78255663.19,394539682.2
 01/21  04:00:00,302005.3953,77660597.95,393197590.1
 01/21  05:00:00,347369.6258,85175870.26,395452985.5
 01/21  06:00:00,350523.6905,101278171.4,407253138.4
 01/21  07:00:00,334076.1783,119985152.4,448998187.9
 01/21  08:00:00,62051.11878,109532548.2,435159039
 01/21  09:00:00,0,96816581.57,407376196.8
 01/21  10:00:00,0,84986465.32,350767637.5
 01/21  11:00:00,0,72496140.79,290054700.8
 01/21  12:00:00,0,71505759.13,237641162.4
 01/21  13:00:00,0,69850179.75,201785429.1
 01/21  14:00:00,0,67464561.53,176401725.8
 01/21  15:00:00,0,66169523.26,151891505.6
 01/21  16:00:00,0,70957337.51,153594675.5
 01/21  17:00:00,0,105293432.1,154882628.3
 01/21  18:00:00,0,148057596,203353087.5
 01/21  19:00:00,0,158477482,275221631.4
