Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 01/01  23:00:00,140977446.5,0,33418124.69,26999759.2,23169600,50531492.12,6858470.527,0.001459315,22425861.02,0,22425861.02
 01/01  24:00:00,102829935,0,19282254.84,18440184.77,23169600,37863633.89,4074261.461,0.000798493,12747270.83,0,12747270.83
 01/02  01:00:00,79756543.78,0,11192900.19,14886432.88,23169600,28085665.77,2421944.931,0.000220353,4280493.843,0,4280493.843
 01/02  02:00:00,73401027.62,0,7692536.397,14886432.88,23169600,25966257.16,1686201.185,0.000110177,2666606.785,0,2666606.785
 01/02  03:00:00,69233390.84,0,5132205.324,14886432.88,23169600,24906552.85,1138599.783,2.75441E-05,1455886.696,0,1455886.696
 01/02  04:00:00,67029632.11,0,3758267.657,14886432.88,23169600,24376700.69,838630.8801,2.75441E-05,1455887.552,0,1455887.552
 01/02  05:00:00,73335226.36,0,2797861.117,19471919.18,23169600,27266590.8,629255.2601,0.000110177,2666631.907,0,2666631.907
 01/02  06:00:00,90485496.43,0,3466887.073,27381883.05,23169600,35695631.8,771494.5085,0.000743692,11949024.61,0,11949024.61
 01/02  07:00:00,111420457.8,0,4934943.858,29139652.8,23169600,53083565.93,1092695.205,0.002589149,38989032.03,0,38989032.03
 01/02  08:00:00,107437911.1,0,8898836.833,27343670.67,3861600,65388425.55,1945378.055,0.002754414,41410525.08,0,41410525.08
 01/02  09:00:00,121369548.7,0,23668050.09,23919589.28,0,67967412.13,5814497.183,0.002644238,39796196.38,0,39796196.38
 01/02  10:00:00,142786312.5,0,50217436.46,21894332.83,0,59827593.96,10846949.25,0.002313708,34953210.29,0,34953210.29
 01/02  11:00:00,168149331.1,0,80753073.74,21894332.83,0,49327737.83,16174186.69,0.002093355,31724552.9,0,31724552.9
 01/02  12:00:00,188703527.4,0,97968329.94,21894332.83,0,49857589.98,18983274.67,0.001680193,25670820.3,0,25670820.3
 01/02  13:00:00,191643174.3,0,101713516.3,21196991.74,0,49081841.7,19650824.55,0.00145984,22442162.91,0,22442162.91
 01/02  14:00:00,209159180.2,0,117498630,21894332.83,0,47738181.37,22028035.97,0.001294575,20020669.86,0,20020669.86
 01/02  15:00:00,235397601.8,0,140623894.7,21894332.83,0,47208329.21,25671045.02,0.00112931,17599176.82,0,17599176.82
 01/02  16:00:00,214223204.3,0,117592968.8,25218810.4,0,48797885.67,22613539.45,0.001294575,20020669.86,0,20020669.86
 01/02  17:00:00,214206029.5,0,94236037.27,34122296.3,0,66715671.97,19132023.95,0.001514928,23249327.25,0,23249327.25
 01/02  18:00:00,220206880,0,74050551.04,35865032.71,11584800,83933250.96,14773245.26,0.002010722,30513806.38,0,30513806.38
 01/02  19:00:00,221429422.2,0,59048363.92,44004270.9,23169600,83236545.25,11970642.14,0.002368796,35760374.64,0,35760374.64
 01/02  20:00:00,203895510.7,0,47229207.52,50003615.48,23169600,73747799.95,9745287.71,0.00225862,34146045.95,0,34146045.95
 01/02  21:00:00,193639426.2,0,39975994.02,50538588.88,23169600,71628391.33,8326851.984,0.002065811,31320970.73,0,31320970.73
 01/02  22:00:00,168606476.5,0,35539999.05,38769174.04,23169600,63729202.5,7398500.937,0.001680193,25670820.3,0,25670820.3
 01/02  23:00:00,130270170.1,0,24399409.8,26999759.2,23169600,50531492.12,5169909.01,0.00145984,22442162.91,0,22442162.91
 01/02  24:00:00,97622686.38,0,14919589.78,18440184.77,23169600,37863633.89,3229677.939,0.00079878,12756190.73,0,12756190.73
 01/03  01:00:00,79027048.29,0,10581596.76,14886432.88,23169600,28085665.77,2303752.874,0.000220428,4282838.661,0,4282838.661
 01/03  02:00:00,74755881.64,0,8813859.323,14886432.88,23169600,25966257.16,1919732.276,0.000110214,2667767.237,0,2667767.237
 01/03  03:00:00,72571356.82,0,7890047.421,14886432.88,23169600,24906552.85,1718723.669,2.75535E-05,1456176.561,0,1456176.561
 01/03  04:00:00,71312309.94,0,7292475.021,14886432.88,23169600,24376700.69,1587101.347,2.75535E-05,1456177.366,0,1456177.366
 01/03  05:00:00,78284167.38,0,6880064.569,19471919.18,23169600,27266590.8,1495992.828,0.000110214,2667790.883,0,2667790.883
 01/03  06:00:00,95051668.96,0,7232608.073,27381883.05,23169600,35695631.8,1571946.037,0.000743943,11956846.01,0,11956846.01
 01/03  07:00:00,115946281.1,0,8669962.142,29139652.8,23169600,53083565.93,1883500.223,0.002590025,39016261.71,0,39016261.71
 01/03  08:00:00,112069050.5,0,12733464.51,27343670.67,3861600,65388425.55,2741889.754,0.002755345,41439492.81,0,41439492.81
 01/03  09:00:00,132365848.4,0,32940765.17,23919589.28,0,67967412.13,7538081.821,0.002645132,39824005.41,0,39824005.41
 01/03  10:00:00,158471884.6,0,63533679.73,21894332.83,0,59827593.96,13216278.09,0.00231449,34977543.19,0,34977543.19
 01/03  11:00:00,168361293.1,0,80885760.43,21894332.83,0,49327737.83,16253462.05,0.002094062,31746568.38,0,31746568.38
 01/03  12:00:00,180861618.1,0,91064669.73,21894332.83,0,49857589.98,18045025.57,0.001680761,25688490.62,0,25688490.62
 01/03  13:00:00,184695036.8,0,95481314.49,21196991.74,0,49081841.7,18934888.83,0.001460333,22457515.81,0,22457515.81
 01/03  14:00:00,190032471.6,0,100622164.1,21894332.83,0,47738181.37,19777793.27,0.001295012,20034284.7,0,20034284.7
 01/03  15:00:00,195191519.7,0,105482507.2,21894332.83,0,47208329.21,20606350.48,0.001129692,17611053.59,0,17611053.59
 01/03  16:00:00,200661172.2,0,105920882.5,25218810.4,0,48797885.67,20723593.7,0.001295012,20034284.7,0,20034284.7
 01/03  17:00:00,210800056.4,0,91476315.49,34122296.3,0,66715671.97,18485772.66,0.00151544,23265259.51,0,23265259.51
 01/03  18:00:00,215018171.7,0,69708423.98,35865032.71,11584800,83933250.96,13926664.08,0.002011402,30534952.83,0,30534952.83
 01/03  19:00:00,219756101.9,0,57672747.53,44004270.9,23169600,83236545.25,11672938.23,0.002369597,35785286.9,0,35785286.9
 01/03  20:00:00,206101536,0,49138871.19,50003615.48,23169600,73747799.95,10041649.4,0.002259383,34169799.49,0,34169799.49
 01/03  21:00:00,198827411.5,0,44385358.29,50538588.88,23169600,71628391.33,9105472.984,0.002066509,31342696.53,0,31342696.53
 01/03  22:00:00,172594796.8,0,38894929.8,38769174.04,23169600,63729202.5,8031890.498,0.001680761,25688490.62,0,25688490.62
 01/03  23:00:00,136379513.7,0,29517265.21,26999759.2,23169600,50531492.12,6161397.201,0.001460333,22457515.81,0,22457515.81
