Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/15  11:00:00,172965858.9258926,172965858.92589299,410421116.6082144 
 01/15  12:00:00,161383857.78045789,161383857.78045834,406318897.1066763 
 01/15  13:00:00,140910631.78666149,140910631.7866619,353171142.5219909 
 01/15  14:00:00,134109591.49003907,134109591.4900394,349805006.21310409 
 01/15  15:00:00,135402469.24021659,135402469.24021698,383666810.8734507 
 01/15  16:00:00,141638701.94884444,141638701.94884483,336143640.29616448 
 01/15  17:00:00,181092465.44210039,181092465.44210083,313654144.6917465 
 01/15  18:00:00,226186293.13701386,226186293.13701377,320767873.69734188 
 01/15  19:00:00,245253939.4788731,245253939.4788726,293206408.9298767 
 01/15  20:00:00,235305069.36990936,235305069.3699088,255823678.7334075 
 01/15  21:00:00,219022601.6825636,219022601.68256349,259088891.97206668 
 01/15  22:00:00,192099897.75348775,192099897.7534878,257371023.1953571 
 01/15  23:00:00,160894336.65518586,160894336.6551863,269996091.2071981 
 01/15  24:00:00,113908655.47893647,113908655.47893663,254952086.09107629 
 01/16  01:00:00,79710480.86805612,79710480.86805609,243429527.65641047 
 01/16  02:00:00,75642805.15902788,75642805.15902783,232514177.95012207 
 01/16  03:00:00,65488586.74147232,65488586.74147228,228847227.47682587 
 01/16  04:00:00,69229885.86713673,69229885.86713669,228648234.9879804 
 01/16  05:00:00,75329346.00917962,75329346.0091796,227641695.88625179 
 01/16  06:00:00,114957936.15526694,114957936.15526708,244330442.28531773 
 01/16  07:00:00,206481351.7891921,206481351.78919215,264627400.38223068 
 01/16  08:00:00,225485034.62419115,225485034.62419058,276352374.50610139 
 01/16  09:00:00,210804651.75419859,210804651.75419856,272213375.67216297 
 01/16  10:00:00,188240853.9212117,188240853.92121203,221758621.87508837 
 01/16  11:00:00,173035316.27918736,173035316.27918787,243503014.53047849 
 01/16  12:00:00,145751990.03366364,145751990.0336641,249245615.93329517 
 01/16  13:00:00,140827532.54183678,140827532.54183723,213026859.86288459 
 01/16  14:00:00,132422890.59076333,132422890.59076382,202838484.79097186 
 01/16  15:00:00,123233536.76116474,123233536.76116508,247163151.93381698 
 01/16  16:00:00,145284494.80183859,145284494.80183909,261068822.96224339 
 01/16  17:00:00,175132436.23036079,175132436.23036123,258537685.37713526 
 01/16  18:00:00,221907497.00186417,221907497.00186403,253784052.99150963 
