Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/19  11:00:00,168245159.5,168245159.5,0
 01/19  12:00:00,162565971.5,162565971.5,0
 01/19  13:00:00,165746576.2,165746576.2,0
 01/19  14:00:00,166710790.5,166710790.5,0
 01/19  15:00:00,151396639.1,151396639.1,0
 01/19  16:00:00,163922928.9,163922928.9,0
 01/19  17:00:00,182657698.3,182657698.3,0
 01/19  18:00:00,211811704.8,211811704.8,0
 01/19  19:00:00,236729176,236729176,0
 01/19  20:00:00,218494602.2,218494602.2,0
 01/19  21:00:00,210823513.4,210823513.4,0
 01/19  22:00:00,183026047.1,183026047.1,0
 01/19  23:00:00,157990565.3,157990565.3,0
 01/19  24:00:00,117878155,117878155,0
 01/20  01:00:00,102720463.9,102720463.9,0
 01/20  02:00:00,78388524.85,78388524.85,0
 01/20  03:00:00,84249211.82,84249211.82,0
 01/20  04:00:00,83987479.76,83987479.76,0
 01/20  05:00:00,84817831.77,84817831.77,0
 01/20  06:00:00,113974595.4,113974595.4,0
 01/20  07:00:00,164173884.4,164173884.4,0
 01/20  08:00:00,172358988.5,172358988.5,0
 01/20  09:00:00,189500460,189500460,0
 01/20  10:00:00,178024419.4,178024419.4,0
 01/20  11:00:00,162033823.1,162033823.1,0
 01/20  12:00:00,177459819.3,177459819.3,0
 01/20  13:00:00,166208751.9,166208751.9,0
 01/20  14:00:00,175386228.8,175386228.8,0
 01/20  15:00:00,158726231.3,158726231.3,0
 01/20  16:00:00,161624709.7,161624709.7,0
 01/20  17:00:00,188291276.3,188291276.3,0
 01/20  18:00:00,214449735.2,214449735.2,0
 01/20  19:00:00,239183598,239183598,0
 01/20  20:00:00,220724557,220724557,0
 01/20  21:00:00,216730702.6,216730702.6,0
 01/20  22:00:00,190465788.4,190465788.4,0
 01/20  23:00:00,166979698.2,166979698.2,0
 01/20  24:00:00,125624764.6,125624764.6,0
 01/21  01:00:00,93291321.76,93291321.76,0
 01/21  02:00:00,95282020.89,95282020.89,0
 01/21  03:00:00,78164443.34,78164443.34,0
 01/21  04:00:00,83148209.67,83148209.67,0
 01/21  05:00:00,95424703.32,95424703.32,0
 01/21  06:00:00,114513528.7,114513528.7,0
 01/21  07:00:00,179029959.5,179029959.5,0
 01/21  08:00:00,177256158.1,177256158.1,0
 01/21  09:00:00,180588739.4,180588739.4,0
 01/21  10:00:00,174348797.3,174348797.3,0
 01/21  11:00:00,181495178,181495178,0
 01/21  12:00:00,167527761.5,167527761.5,0
 01/21  13:00:00,182827329.1,182827329.1,0
 01/21  14:00:00,168166982.4,168166982.4,0
 01/21  15:00:00,155685267.6,155685267.6,0
 01/21  16:00:00,160259817.2,160259817.2,0
 01/21  17:00:00,188748257.4,188748257.4,0
 01/21  18:00:00,228084071,228084071,0
 01/21  19:00:00,234349921.8,234349921.8,0
 01/21  20:00:00,233943610.5,233943610.5,0
 01/21  21:00:00,211047881.8,211047881.8,0
 01/21  22:00:00,195138951.3,195138951.3,0
 01/21  23:00:00,156383298.9,156383298.9,0
 01/21  24:00:00,128846840.8,128846840.8,0
 01/22  01:00:00,99128499.51,99128499.51,0
 01/22  02:00:00,87652635.8,87652635.8,0
 01/22  03:00:00,81001437.28,81001437.28,0
 01/22  04:00:00,85273087.66,85273087.66,0
 01/22  05:00:00,89237525.09,89237525.09,0
 01/22  06:00:00,117740577.9,117740577.9,0
 01/22  07:00:00,166307866.5,166307866.5,0
 01/22  08:00:00,179381930.4,179381930.4,0
 01/22  09:00:00,184414474.1,184414474.1,0
 01/22  10:00:00,170214453.9,170214453.9,0
 01/22  11:00:00,158128585.9,158128585.9,0
 01/22  12:00:00,177344650.6,177344650.6,0
 01/22  13:00:00,171518465.4,171518465.4,0
 01/22  14:00:00,185517352.7,185517352.7,0
 01/22  15:00:00,162626176.2,162626176.2,0
 01/22  16:00:00,174185068.7,174185068.7,0
 01/22  17:00:00,192935627.6,192935627.6,0
 01/22  18:00:00,223432608.5,223432608.5,0
 01/22  19:00:00,244654588.2,244654588.2,0
 01/22  20:00:00,228537508.5,228537508.5,0
 01/22  21:00:00,229213539.6,229213539.6,0
 01/22  22:00:00,188586193.7,188586193.7,0
 01/22  23:00:00,169355825.3,169355825.3,0
 01/22  24:00:00,123176207.5,123176207.5,0
 01/23  01:00:00,92895676.86,92895676.86,0
