Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/21  06:00:00,0,96683656.53,301711983.6
 01/21  07:00:00,0,115386323.5,336574139.1
 01/21  08:00:00,0,121706828.7,352055793.1
 01/21  09:00:00,0,95566259.14,381357339.1
 01/21  10:00:00,0,84995732.42,361604856.1
 01/21  11:00:00,0,72939005.03,310362856.7
 01/21  12:00:00,0,72557448.54,273677591.3
 01/21  13:00:00,0,72010400.76,267529436.2
 01/21  14:00:00,0,69957113.28,250011740.7
 01/21  15:00:00,0,68762960.92,227626011.9
 01/21  16:00:00,0,73379683.88,224032938
 01/21  17:00:00,0,107856305.3,227611456
 01/21  18:00:00,0,149382052.2,241929630.8
 01/21  19:00:00,0,157943832.7,263583376.8
 01/21  20:00:00,0,155386909.9,287687535.9
 01/21  21:00:00,0,154761796.1,310740395.9
 01/21  22:00:00,0,136138411.5,331596964.8
 01/21  23:00:00,0,111693938.7,340155129
 01/21  24:00:00,0,91082857.89,340294928.4
 01/22  01:00:00,0,78834025.9,357205816.8
 01/22  02:00:00,0,77559823.32,379656866.5
 01/22  03:00:00,0,76900299.93,389311138
 01/22  04:00:00,0,76565710.03,395037121.3
 01/22  05:00:00,0,84078838.29,398279403.7
 01/22  06:00:00,0,99982275.13,401218334.8
 01/22  07:00:00,0,118338432.3,424798136.7
 01/22  08:00:00,0,124053070.2,421979841
 01/22  09:00:00,0,96797510.66,417991471.2
 01/22  10:00:00,0,86114987.76,393424912.7
 01/22  11:00:00,0,74513034.47,353941409.3
 01/22  12:00:00,0,73751741.92,306083995.7
 01/22  13:00:00,0,72563968.56,281268082.6
 01/22  14:00:00,0,69975042.1,248694602.8
 01/22  15:00:00,0,69126947.36,235313916.7
 01/22  16:00:00,0,73973027.4,237759046.6
 01/22  17:00:00,0,108286061.5,237100889.3
 01/22  18:00:00,0,149167879.2,233604734.2
 01/22  19:00:00,0,156484715.9,219955338.5
 01/22  20:00:00,0,153126110.1,220806371.2
 01/22  21:00:00,0,151854293.6,224709621.8
 01/22  22:00:00,0,132683934.6,229019126.9
 01/22  23:00:00,0,108426417.8,243239757.9
 01/22  24:00:00,0,88082843.33,251345135.2
 01/23  01:00:00,0,75497541.26,257739862.2
 01/23  02:00:00,0,73604611.75,261159459.3
 01/23  03:00:00,0,72702237.73,263316280.6
 01/23  04:00:00,0,72279149.82,266195480.5
 01/23  05:00:00,0,79753982.92,268249512.9
 01/23  06:00:00,0,95871003.06,278297291.7
 01/23  07:00:00,0,114573449.2,313275337.4
 01/23  08:00:00,0,121241293.1,318115229.2
 01/23  09:00:00,0,102168334,317922987.5
