Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/16  23:00:00,129505679.14631334,129505679.14631322,0.0 
 01/16  24:00:00,99244371.15322455,99244371.15322465,0.0 
 01/17  01:00:00,69676028.77141992,69676028.77142003,0.0 
 01/17  02:00:00,59686987.75705152,59686987.75705148,0.0 
 01/17  03:00:00,61727079.16454183,61727079.16454185,0.0 
 01/17  04:00:00,54934924.32301007,54934924.323010068,11550.80253098256 
 01/17  05:00:00,59818781.43630139,59818781.43630141,10026.691014853242 
 01/17  06:00:00,94009254.29788783,94009254.29788792,33734.976718640646 
 01/17  07:00:00,162605152.8115961,162605152.81159578,202776.9742326011 
 01/17  08:00:00,175079942.7461162,175079942.74611593,388046.6881451295 
 01/17  09:00:00,165443332.07763884,165443332.07763849,623443.2733694903 
 01/17  10:00:00,156264350.81464143,156264350.81464107,21755.894949494374 
 01/17  11:00:00,142206847.42834986,142206847.42834959,0.0 
 01/17  12:00:00,138332523.64249928,138332523.64249907,0.0 
 01/17  13:00:00,134422768.99728243,134422768.99728225,0.0 
 01/17  14:00:00,119271244.29883953,119271244.29883954,0.0 
 01/17  15:00:00,104746176.98733172,104746176.98733177,0.0 
 01/17  16:00:00,111004242.55018793,111004242.55018777,0.0 
 01/17  17:00:00,141357227.525006,141357227.52500574,0.0 
 01/17  18:00:00,197095921.40156908,197095921.40156878,0.0 
 01/17  19:00:00,211165410.4218266,211165410.42182619,0.0 
 01/17  20:00:00,196505308.23725597,196505308.23725558,0.0 
 01/17  21:00:00,191013380.6908934,191013380.69089306,0.0 
